page_title,edits,rank,time
Project talk:Did_you_know,590,85,2018-06-01T00:00:00.000Z
Incredibles_2,584,86,2018-06-01T00:00:00.000Z
Scorpion_(Drake_album),580,87,2018-06-01T00:00:00.000Z
Project:Articles_for_creation/Redirects_and_categories,579,88,2018-06-01T00:00:00.000Z
User:Stephencdickson/sandbox,577,89,2018-06-01T00:00:00.000Z
Project:Village_pump_(policy),576,90,2018-06-01T00:00:00.000Z
Talk:Mass_killings_under_communist_regimes,575,91,2018-06-01T00:00:00.000Z
Talk:Collaboration_in_German-occupied_Poland,570,92,2018-06-01T00:00:00.000Z
Sanju,556,93,2018-06-01T00:00:00.000Z
User talk:Jimbo_Wales,554,94,2018-06-01T00:00:00.000Z
2018_CONIFA_World_Football_Cup,548,95,2018-06-01T00:00:00.000Z
Vietnam_War,546,96,2018-06-01T00:00:00.000Z
Project:WikiProject_Resource_Exchange/Resource_Request,538,97,2018-06-01T00:00:00.000Z
Template talk:Did_you_know,538,98,2018-06-01T00:00:00.000Z
Project:WikiProject_Articles_for_creation/Help_desk,535,99,2018-06-01T00:00:00.000Z
User:Wilhelmina_Will/sandbox,533,100,2018-06-01T00:00:00.000Z
Project:Administrator_intervention_against_vandalism,8755,1,2018-07-01T00:00:00.000Z
User:Cyde/List_of_candidates_for_speedy_deletion/Subpage,5579,2,2018-07-01T00:00:00.000Z
User:AmandaNP/UAA/Wait,5007,3,2018-07-01T00:00:00.000Z
Project:Administrators'_noticeboard/Incidents,4281,4,2018-07-01T00:00:00.000Z
Project:Requests_for_page_protection,4191,5,2018-07-01T00:00:00.000Z
Project:Usernames_for_administrator_attention,3919,6,2018-07-01T00:00:00.000Z
User:Ops_Monitor_(WMF)/sandbox,3317,7,2018-07-01T00:00:00.000Z
Project:Sandbox,3025,8,2018-07-01T00:00:00.000Z
Project:WikiProject_Spam/LinkReports,3019,9,2018-07-01T00:00:00.000Z
Project:Requested_moves/Current_discussions_(table),2585,10,2018-07-01T00:00:00.000Z
User:DatBot/pendingbacklog,2275,11,2018-07-01T00:00:00.000Z
User:AmandaNP/UAA/Time,2205,12,2018-07-01T00:00:00.000Z
Tham_Luang_cave_rescue,2201,13,2018-07-01T00:00:00.000Z
Project:Teahouse,2184,14,2018-07-01T00:00:00.000Z
Project:In_the_news/Candidates,2093,15,2018-07-01T00:00:00.000Z
Deaths_in_2018,1986,16,2018-07-01T00:00:00.000Z
User:AnomieBOT/SPERTable,1918,17,2018-07-01T00:00:00.000Z
User:AmandaNP/SPI_case_list,1749,18,2018-07-01T00:00:00.000Z
Project:Sockpuppet_investigations/Cases/Overview,1632,19,2018-07-01T00:00:00.000Z
Project:Help_desk,1617,20,2018-07-01T00:00:00.000Z
Project:Usernames_for_administrator_attention/Bot,1610,21,2018-07-01T00:00:00.000Z
User:Cyberbot_I/Requests_for_unblock_report,1592,22,2018-07-01T00:00:00.000Z
User:Cyde/List_of_current_proposed_deletions,1584,23,2018-07-01T00:00:00.000Z
Project:Community_portal/Opentask,1515,24,2018-07-01T00:00:00.000Z
Project:Administrators'_noticeboard/Edit_warring,1506,25,2018-07-01T00:00:00.000Z
User:Cyde/List_of_requests_for_unblock,1499,26,2018-07-01T00:00:00.000Z
User:Tigerboy1966/sandbox13,1498,27,2018-07-01T00:00:00.000Z
Project:Requested_moves/Current_discussions,1464,28,2018-07-01T00:00:00.000Z
Project:Requested_moves/Current_discussions_(alt),1443,29,2018-07-01T00:00:00.000Z
User:SQL/ActiveAdmins,1398,30,2018-07-01T00:00:00.000Z
Project:Dashboard/Requested_moves,1395,31,2018-07-01T00:00:00.000Z
Talk:Donald_Trump,1363,32,2018-07-01T00:00:00.000Z
Project:Village_pump_(technical),1300,33,2018-07-01T00:00:00.000Z
Project:Administrator_intervention_against_vandalism/TB2,1247,34,2018-07-01T00:00:00.000Z
Project:Administrators'_noticeboard,1094,35,2018-07-01T00:00:00.000Z
George_Washington,1091,36,2018-07-01T00:00:00.000Z
Project:Main_Page/Errors,1083,37,2018-07-01T00:00:00.000Z
Project:Reference_desk/Science,1039,38,2018-07-01T00:00:00.000Z
Project:Village_pump_(proposals),1015,39,2018-07-01T00:00:00.000Z
2018_Nippon_Professional_Baseball_season,1008,40,2018-07-01T00:00:00.000Z
User:Jgjsmith006/sandbox,991,41,2018-07-01T00:00:00.000Z
Project talk:Manual_of_Style,948,42,2018-07-01T00:00:00.000Z
2018_Wimbledon_Championships,941,43,2018-07-01T00:00:00.000Z
Squat_Theatre,933,44,2018-07-01T00:00:00.000Z
User:Peter_I._Vardy/sandbox,923,45,2018-07-01T00:00:00.000Z
Project:Reference_desk/Humanities,910,46,2018-07-01T00:00:00.000Z
User:Ezigabeth,879,47,2018-07-01T00:00:00.000Z
User:B-bot/Event_log,859,48,2018-07-01T00:00:00.000Z
Project:Village_pump_(policy),842,49,2018-07-01T00:00:00.000Z
Biblical_criticism,831,50,2018-07-01T00:00:00.000Z
Talk:Tham_Luang_cave_rescue,815,51,2018-07-01T00:00:00.000Z
Project talk:Vital_articles/Level/4,808,52,2018-07-01T00:00:00.000Z
2018_Pacific_typhoon_season,796,53,2018-07-01T00:00:00.000Z
User talk:Oshwah,796,54,2018-07-01T00:00:00.000Z
Project:Reliable_sources/Noticeboard,789,55,2018-07-01T00:00:00.000Z
Project:Articles_for_deletion/Old,784,56,2018-07-01T00:00:00.000Z
Project:Requested_moves/Technical_requests,756,57,2018-07-01T00:00:00.000Z
Template:AfC_statistics,748,58,2018-07-01T00:00:00.000Z
List_of_2018–19_NBA_season_transactions,741,59,2018-07-01T00:00:00.000Z
Project:Good_article_nominations,741,60,2018-07-01T00:00:00.000Z
Template:NUMBEROF/data,738,61,2018-07-01T00:00:00.000Z
User:MauraWen/Africa,733,62,2018-07-01T00:00:00.000Z
User:SQL/DailyUsers,733,63,2018-07-01T00:00:00.000Z
User:SQL/HourlyUsers,733,64,2018-07-01T00:00:00.000Z
2018_Wimbledon_Championships_–_Men's_Singles,732,65,2018-07-01T00:00:00.000Z
User:JamesR/AdminStats,725,66,2018-07-01T00:00:00.000Z
Dhadak,723,67,2018-07-01T00:00:00.000Z
User:*Treker/sandbox/project_1,708,68,2018-07-01T00:00:00.000Z
User:JaGa/Short_leaderboard,708,69,2018-07-01T00:00:00.000Z
2018_Southern_Syria_offensive,700,70,2018-07-01T00:00:00.000Z
User:Chetvorno/work11,692,71,2018-07-01T00:00:00.000Z
Draft:Sandbox,691,72,2018-07-01T00:00:00.000Z
Talk:George_Washington,683,73,2018-07-01T00:00:00.000Z
2018_Russia–United_States_summit,677,74,2018-07-01T00:00:00.000Z
Project:Arbitration/Requests/Enforcement,670,75,2018-07-01T00:00:00.000Z
User:SubZeroSilver/Sandbox_3,658,76,2018-07-01T00:00:00.000Z
User:Mdnavman/sandbox,655,77,2018-07-01T00:00:00.000Z
Mission:_Impossible_–_Fallout,644,78,2018-07-01T00:00:00.000Z
Project talk:WikiProject_Football,636,79,2018-07-01T00:00:00.000Z
2018–19_UEFA_Europa_League_qualifying_phase_and_play-off_round_(Main_Path),635,80,2018-07-01T00:00:00.000Z
List_of_Steven_Universe_episodes,628,81,2018-07-01T00:00:00.000Z
Project:Reference_desk/Language,628,82,2018-07-01T00:00:00.000Z
Ant-Man_and_the_Wasp,625,83,2018-07-01T00:00:00.000Z
Project:Changing_username/Simple,620,84,2018-07-01T00:00:00.000Z
2018_Pakistani_general_election,611,85,2018-07-01T00:00:00.000Z
Project:Biographies_of_living_persons/Noticeboard,609,86,2018-07-01T00:00:00.000Z
User:Cyberpower678/RfX_Report,608,87,2018-07-01T00:00:00.000Z
Mamma_Mia!_Here_We_Go_Again,602,88,2018-07-01T00:00:00.000Z
Ireland_as_a_tax_haven,589,89,2018-07-01T00:00:00.000Z
Aerial_firefighting_and_forestry_in_southern_Australia,588,90,2018-07-01T00:00:00.000Z
Puss_in_Boots_(Shrek),583,91,2018-07-01T00:00:00.000Z
Project:Requests_for_undeletion,577,92,2018-07-01T00:00:00.000Z
West_Midlands_Serious_Crime_Squad,576,93,2018-07-01T00:00:00.000Z
2018_Atlantic_hurricane_season,572,94,2018-07-01T00:00:00.000Z
Project:Did_you_know/DYK_hook_count,572,95,2018-07-01T00:00:00.000Z
User:Eurodog/sandbox144,572,96,2018-07-01T00:00:00.000Z
Bigg_Boss_(Tamil_season_2),568,97,2018-07-01T00:00:00.000Z
User:Cote_d'Azur/sandbox,565,98,2018-07-01T00:00:00.000Z
Project talk:Did_you_know,559,99,2018-07-01T00:00:00.000Z
List_of_Romanian_football_transfers_summer_2018,557,100,2018-07-01T00:00:00.000Z
Project:Administrator_intervention_against_vandalism,8720,1,2018-08-01T00:00:00.000Z
User:Cyde/List_of_candidates_for_speedy_deletion/Subpage,5627,2,2018-08-01T00:00:00.000Z
Project:Administrators'_noticeboard/Incidents,5349,3,2018-08-01T00:00:00.000Z
User:AmandaNP/UAA/Wait,5071,4,2018-08-01T00:00:00.000Z
Project:Requests_for_page_protection,3809,5,2018-08-01T00:00:00.000Z
Project:Usernames_for_administrator_attention,3787,6,2018-08-01T00:00:00.000Z
User:Ops_Monitor_(WMF)/sandbox,3291,7,2018-08-01T00:00:00.000Z
Project:WikiProject_Spam/LinkReports,2836,8,2018-08-01T00:00:00.000Z
Talk:Sarah_Jeong,2720,9,2018-08-01T00:00:00.000Z
Project:Teahouse,2644,10,2018-08-01T00:00:00.000Z
Project:Requested_moves/Current_discussions_(table),2390,11,2018-08-01T00:00:00.000Z
User:DatBot/pendingbacklog,2340,12,2018-08-01T00:00:00.000Z
Project:In_the_news/Candidates,2324,13,2018-08-01T00:00:00.000Z
India_at_the_2018_Asian_Games,2251,14,2018-08-01T00:00:00.000Z
User:AmandaNP/UAA/Time,2216,15,2018-08-01T00:00:00.000Z
Project:Administrators'_noticeboard,2202,16,2018-08-01T00:00:00.000Z
Deaths_in_2018,2049,17,2018-08-01T00:00:00.000Z
Project:Sandbox,1936,18,2018-08-01T00:00:00.000Z
User:AnomieBOT/SPERTable,1827,19,2018-08-01T00:00:00.000Z
Project:Help_desk,1803,20,2018-08-01T00:00:00.000Z
User:AmandaNP/SPI_case_list,1565,21,2018-08-01T00:00:00.000Z
Project:Sockpuppet_investigations/Cases/Overview,1540,22,2018-08-01T00:00:00.000Z
User:Cyde/List_of_current_proposed_deletions,1537,23,2018-08-01T00:00:00.000Z
Project:Community_portal/Opentask,1515,24,2018-08-01T00:00:00.000Z
Project:Usernames_for_administrator_attention/Bot,1491,25,2018-08-01T00:00:00.000Z
User:Cyberbot_I/Requests_for_unblock_report,1479,26,2018-08-01T00:00:00.000Z
User:Tigerboy1966/sandbox13,1465,27,2018-08-01T00:00:00.000Z
User:Cyde/List_of_requests_for_unblock,1452,28,2018-08-01T00:00:00.000Z
User:SQL/ActiveAdmins,1384,29,2018-08-01T00:00:00.000Z
Project:Requested_moves/Current_discussions,1372,30,2018-08-01T00:00:00.000Z
Project:Requested_moves/Current_discussions_(alt),1360,31,2018-08-01T00:00:00.000Z
2018_London_Broncos_season,1341,32,2018-08-01T00:00:00.000Z
User:Hhkohh/tool/CSD/1,1331,33,2018-08-01T00:00:00.000Z
Project:Dashboard/Requested_moves,1308,34,2018-08-01T00:00:00.000Z
Project:Administrators'_noticeboard/Edit_warring,1291,35,2018-08-01T00:00:00.000Z
Project:WikiProject_Ghana/Discussions,1201,36,2018-08-01T00:00:00.000Z
Project:Administrator_intervention_against_vandalism/TB2,1194,37,2018-08-01T00:00:00.000Z
User:Cyberpower678/RfX_Report,1113,38,2018-08-01T00:00:00.000Z
Project:Village_pump_(technical),1109,39,2018-08-01T00:00:00.000Z
Gothic_architecture,1103,40,2018-08-01T00:00:00.000Z
User:Wwandawoman,1054,41,2018-08-01T00:00:00.000Z
User:Sam_Sailor/CSD_log,1023,42,2018-08-01T00:00:00.000Z
Project:Reliable_sources/Noticeboard,972,43,2018-08-01T00:00:00.000Z
2018_Pacific_hurricane_season,962,44,2018-08-01T00:00:00.000Z
Iran_at_the_2018_Asian_Games,950,45,2018-08-01T00:00:00.000Z
User talk:Citation_bot,936,46,2018-08-01T00:00:00.000Z
User talk:Oshwah,927,47,2018-08-01T00:00:00.000Z
2018_Paul_Hunter_Classic,917,48,2018-08-01T00:00:00.000Z
Project:Typo_Team/moss,915,49,2018-08-01T00:00:00.000Z
Philippines_at_the_2018_Asian_Games,895,50,2018-08-01T00:00:00.000Z
Project:Requests_for_undeletion,872,51,2018-08-01T00:00:00.000Z
User:Flibirigit/sandbox7,867,52,2018-08-01T00:00:00.000Z
Draft:Sandbox,848,53,2018-08-01T00:00:00.000Z
Project:Requested_moves/Technical_requests,844,54,2018-08-01T00:00:00.000Z
Ponte_Morandi,839,55,2018-08-01T00:00:00.000Z
User:Paul_August/Telephus,838,56,2018-08-01T00:00:00.000Z
Project:Reference_desk/Science,836,57,2018-08-01T00:00:00.000Z
Project:Reference_desk/Humanities,831,58,2018-08-01T00:00:00.000Z
2018_Caracas_drone_attack,825,59,2018-08-01T00:00:00.000Z
Robert_Coles_(settler),824,60,2018-08-01T00:00:00.000Z
Project:WikiProject_Women_in_Red/Monthly_achievement_initiative:_August_2018,822,61,2018-08-01T00:00:00.000Z
Aretha_Franklin,817,62,2018-08-01T00:00:00.000Z
Kalākaua's_1874–75_state_visit_to_the_United_States,815,63,2018-08-01T00:00:00.000Z
User:The_Rambling_Man/ERRORS,815,64,2018-08-01T00:00:00.000Z
Escape_the_Night,812,65,2018-08-01T00:00:00.000Z
User:Stephencdickson/sandbox,794,66,2018-08-01T00:00:00.000Z
Project:Articles_for_deletion/Old,776,67,2018-08-01T00:00:00.000Z
User:B-bot/Event_log,775,68,2018-08-01T00:00:00.000Z
2018_US_Open_(tennis),771,69,2018-08-01T00:00:00.000Z
2018_Pacific_typhoon_season,765,70,2018-08-01T00:00:00.000Z
Miss_Universe_2018,765,71,2018-08-01T00:00:00.000Z
Project:Good_article_nominations,762,72,2018-08-01T00:00:00.000Z
Talk:George_Washington,754,73,2018-08-01T00:00:00.000Z
George_Washington,748,74,2018-08-01T00:00:00.000Z
User talk:Jimbo_Wales,747,75,2018-08-01T00:00:00.000Z
User:SQL/DailyUsers,739,76,2018-08-01T00:00:00.000Z
User:Cyberpower678/Tally,729,77,2018-08-01T00:00:00.000Z
User:Peter_I._Vardy/sandbox,725,78,2018-08-01T00:00:00.000Z
2018_Asian_Games_medal_table,722,79,2018-08-01T00:00:00.000Z
User:SQL/HourlyUsers,722,80,2018-08-01T00:00:00.000Z
Project:Requests_for_adminship/Philafrenzy,721,81,2018-08-01T00:00:00.000Z
Template:NUMBEROF/data,715,82,2018-08-01T00:00:00.000Z
User:JamesR/AdminStats,703,83,2018-08-01T00:00:00.000Z
User:Blight55,698,84,2018-08-01T00:00:00.000Z
Thailand_at_the_2018_Asian_Games,690,85,2018-08-01T00:00:00.000Z
User:JaGa/Short_leaderboard,685,86,2018-08-01T00:00:00.000Z
Project:Main_Page/Errors,662,87,2018-08-01T00:00:00.000Z
2018_AFF_U-16_Youth_Championship,654,88,2018-08-01T00:00:00.000Z
Star_Wars:_The_Rise_of_Skywalker,654,89,2018-08-01T00:00:00.000Z
Project:Did_you_know/DYK_hook_count,644,90,2018-08-01T00:00:00.000Z
Template talk:Did_you_know,643,91,2018-08-01T00:00:00.000Z
Jacksonville_Landing_shooting,616,92,2018-08-01T00:00:00.000Z
User:Szzuk/sandbox,614,93,2018-08-01T00:00:00.000Z
2018_Kerala_floods,609,94,2018-08-01T00:00:00.000Z
User:Djln/sandbox,606,95,2018-08-01T00:00:00.000Z
Template:AfC_statistics,602,96,2018-08-01T00:00:00.000Z
User:Eurodog/sandbox149,600,97,2018-08-01T00:00:00.000Z
User:Orenburg1,595,98,2018-08-01T00:00:00.000Z
User talk:Abelmoschus_Esculentus,588,99,2018-08-01T00:00:00.000Z
Biblical_criticism,587,100,2018-08-01T00:00:00.000Z
Project:Administrator_intervention_against_vandalism,9214,1,2018-09-01T00:00:00.000Z
User:AmandaNP/UAA/Wait,5620,2,2018-09-01T00:00:00.000Z
User:Cyde/List_of_candidates_for_speedy_deletion/Subpage,5504,3,2018-09-01T00:00:00.000Z
Project:Administrators'_noticeboard/Incidents,4282,4,2018-09-01T00:00:00.000Z
Project:Requests_for_page_protection,4163,5,2018-09-01T00:00:00.000Z
Project:Usernames_for_administrator_attention,3351,6,2018-09-01T00:00:00.000Z
User:Ops_Monitor_(WMF)/sandbox,3202,7,2018-09-01T00:00:00.000Z
User:Wilhelmina_Will/sandbox,2590,8,2018-09-01T00:00:00.000Z
User:AvicBot/speedy,2586,9,2018-09-01T00:00:00.000Z
Project:Teahouse,2536,10,2018-09-01T00:00:00.000Z
Project:Requested_moves/Current_discussions_(table),2333,11,2018-09-01T00:00:00.000Z
Project:WikiProject_Spam/LinkReports,2287,12,2018-09-01T00:00:00.000Z
User:DatBot/pendingbacklog,2255,13,2018-09-01T00:00:00.000Z
User:AmandaNP/UAA/Time,2127,14,2018-09-01T00:00:00.000Z
Project:In_the_news/Candidates,2056,15,2018-09-01T00:00:00.000Z
Deaths_in_2018,1839,16,2018-09-01T00:00:00.000Z
Project:Sandbox,1762,17,2018-09-01T00:00:00.000Z
User:AnomieBOT/SPERTable,1704,18,2018-09-01T00:00:00.000Z
Project:Usernames_for_administrator_attention/Bot,1634,19,2018-09-01T00:00:00.000Z
Project:Help_desk,1571,20,2018-09-01T00:00:00.000Z
User:Cyberbot_I/Requests_for_unblock_report,1561,21,2018-09-01T00:00:00.000Z
User:Cyde/List_of_requests_for_unblock,1548,22,2018-09-01T00:00:00.000Z
User:Cyde/List_of_current_proposed_deletions,1523,23,2018-09-01T00:00:00.000Z
Project:Sockpuppet_investigations/Cases/Overview,1474,24,2018-09-01T00:00:00.000Z
User:AmandaNP/SPI_case_list,1474,25,2018-09-01T00:00:00.000Z
Project:Community_portal/Opentask,1458,26,2018-09-01T00:00:00.000Z
Project:Administrators'_noticeboard,1379,27,2018-09-01T00:00:00.000Z
Project:Administrator_intervention_against_vandalism/TB2,1359,28,2018-09-01T00:00:00.000Z
User:SQL/ActiveAdmins,1336,29,2018-09-01T00:00:00.000Z
2018_Atlantic_hurricane_season,1329,30,2018-09-01T00:00:00.000Z
Project:Reliable_sources/Noticeboard,1293,31,2018-09-01T00:00:00.000Z
Project:Requested_moves/Current_discussions,1283,32,2018-09-01T00:00:00.000Z
Project:Requested_moves/Current_discussions_(alt),1280,33,2018-09-01T00:00:00.000Z
Kamikaze_(Eminem_album),1273,34,2018-09-01T00:00:00.000Z
Project:Dashboard/Requested_moves,1220,35,2018-09-01T00:00:00.000Z
2018_FIVB_Volleyball_Men's_World_Championship,1195,36,2018-09-01T00:00:00.000Z
Project:Reference_desk/Humanities,1149,37,2018-09-01T00:00:00.000Z
Project:Administrators'_noticeboard/Edit_warring,1082,38,2018-09-01T00:00:00.000Z
User:Peter_I._Vardy/sandbox,1051,39,2018-09-01T00:00:00.000Z
User:Sam_Sailor/CSD_log,1043,40,2018-09-01T00:00:00.000Z
Stillman_Pond,1030,41,2018-09-01T00:00:00.000Z
Project:Reference_desk/Science,998,42,2018-09-01T00:00:00.000Z
User talk:Oshwah,930,43,2018-09-01T00:00:00.000Z
Brett_Kavanaugh,903,44,2018-09-01T00:00:00.000Z
2018_Pacific_typhoon_season,887,45,2018-09-01T00:00:00.000Z
User:Trackinfo/sandbox/WMA,878,46,2018-09-01T00:00:00.000Z
User:Flibirigit/sandbox7,870,47,2018-09-01T00:00:00.000Z
Draft:Sandbox,868,48,2018-09-01T00:00:00.000Z
Hurricane_Florence,856,49,2018-09-01T00:00:00.000Z
User:Tigerboy1966/sandbox13,834,50,2018-09-01T00:00:00.000Z
User:B-bot/Event_log,790,51,2018-09-01T00:00:00.000Z
Project:Articles_for_deletion/Old,749,52,2018-09-01T00:00:00.000Z
User:The_Rambling_Man/ERRORS,742,53,2018-09-01T00:00:00.000Z
Talk:Antisemitism_in_the_UK_Labour_Party,740,54,2018-09-01T00:00:00.000Z
Project:Requested_moves/Technical_requests,727,55,2018-09-01T00:00:00.000Z
User:Jgjsmith006/sandbox,727,56,2018-09-01T00:00:00.000Z
Project:WikiProject_Evolutionary_biology/Discussions,726,57,2018-09-01T00:00:00.000Z
User:SQL/DailyUsers,709,58,2018-09-01T00:00:00.000Z
User:SQL/HourlyUsers,709,59,2018-09-01T00:00:00.000Z
User:The_Vintage_Feminist/101,688,60,2018-09-01T00:00:00.000Z
Talk:Naomi_Osaka,684,61,2018-09-01T00:00:00.000Z
User:JaGa/Short_leaderboard,678,62,2018-09-01T00:00:00.000Z
Timeline_of_North_American_automobiles,673,63,2018-09-01T00:00:00.000Z
Project:Village_pump_(technical),669,64,2018-09-01T00:00:00.000Z
Project talk:Interface_administrators,665,65,2018-09-01T00:00:00.000Z
Christine_Blasey_Ford,661,66,2018-09-01T00:00:00.000Z
Typhoon_Mangkhut,654,67,2018-09-01T00:00:00.000Z
Bigg_Boss_(Hindi_season_12),653,68,2018-09-01T00:00:00.000Z
User:JamesR/AdminStats,648,69,2018-09-01T00:00:00.000Z
Double_Irish_arrangement,638,70,2018-09-01T00:00:00.000Z
Escape_the_Night,635,71,2018-09-01T00:00:00.000Z
Brett_Kavanaugh_Supreme_Court_nomination,620,72,2018-09-01T00:00:00.000Z
Miss_Earth_2018,618,73,2018-09-01T00:00:00.000Z
History_of_lute-family_instruments,614,74,2018-09-01T00:00:00.000Z
User:Szzuk/sandbox,613,75,2018-09-01T00:00:00.000Z
User talk:Jimbo_Wales,607,76,2018-09-01T00:00:00.000Z
2018_Pacific_hurricane_season,602,77,2018-09-01T00:00:00.000Z
Talk:Christine_Blasey_Ford,587,78,2018-09-01T00:00:00.000Z
User:Abyssal/Image_captions_to_use,580,79,2018-09-01T00:00:00.000Z
Project:Main_Page/Errors,577,80,2018-09-01T00:00:00.000Z
Project:Did_you_know/DYK_hook_count,576,81,2018-09-01T00:00:00.000Z
Jesus_Is_King,571,82,2018-09-01T00:00:00.000Z
User:Softlavender/draft23,567,83,2018-09-01T00:00:00.000Z
User:Orser67/sandbox,565,84,2018-09-01T00:00:00.000Z
Project:Typo_Team/moss,561,85,2018-09-01T00:00:00.000Z
Strictly_Come_Dancing_(series_16),561,86,2018-09-01T00:00:00.000Z
Template talk:Did_you_know,560,87,2018-09-01T00:00:00.000Z
User:Stephencdickson/sandbox,557,88,2018-09-01T00:00:00.000Z
Project:Requests_for_undeletion,556,89,2018-09-01T00:00:00.000Z
2018_Asia_Cup_Final,554,90,2018-09-01T00:00:00.000Z
User talk:Citation_bot,548,91,2018-09-01T00:00:00.000Z
User:MauraWen/sandbox_Poets,546,92,2018-09-01T00:00:00.000Z
2018_Asia_Cup,544,93,2018-09-01T00:00:00.000Z
User talk:Ritchie333,543,94,2018-09-01T00:00:00.000Z
User:Feralpearl/sandbox,540,95,2018-09-01T00:00:00.000Z
Template:AfC_statistics,539,96,2018-09-01T00:00:00.000Z
Project:WikiProject_Resource_Exchange/Resource_Request,534,97,2018-09-01T00:00:00.000Z
George_Washington,533,98,2018-09-01T00:00:00.000Z
Project:Changing_username/Simple,533,99,2018-09-01T00:00:00.000Z
Thugs_of_Hindostan,527,100,2018-09-01T00:00:00.000Z
Project:Administrator_intervention_against_vandalism,10824,1,2018-10-01T00:00:00.000Z
User:AvicBot/speedy,6610,2,2018-10-01T00:00:00.000Z
User:Cyde/List_of_candidates_for_speedy_deletion/Subpage,5839,3,2018-10-01T00:00:00.000Z
Project:Requests_for_page_protection,4352,4,2018-10-01T00:00:00.000Z
Project:Administrators'_noticeboard/Incidents,4281,5,2018-10-01T00:00:00.000Z
Project:Usernames_for_administrator_attention,3360,6,2018-10-01T00:00:00.000Z
User:Ops_Monitor_(WMF)/sandbox,3305,7,2018-10-01T00:00:00.000Z
Project:Teahouse,2942,8,2018-10-01T00:00:00.000Z
